"SRSF1",38.17,95.11,160.57,35.89,51.67,56.61,100.19,33.16,116.48,76.91,127.99,53.36,66.53,64.03,180.66,10.9,241.89,162.93,124.09,56.99,76.14,216.82,58.02,227.3,170.44,251.16,5.14,53.83,79.09,70.79,3.14,139.6,244.26,425.5,179.17,47.44,352.37,4.04,57.92,237.69,217.02,184.96,97.3,58.15,47.71,128.21,135.57,190.95,243.68,65.49,134.29,2.8,43.45,46.19,139.29,79.39,230.4,118.59,103.82,418.61,87.62,115,75.76,148.91,47.56,53.05,106.35,49.52,29.89,85.51,213.7,59.97,292.25,265.57,144.96,117.05,155.03,83.18,125.74,74.76,143.78,215.15,3.1,55.97,55.5,137.79,57.61,158.46,211.03,170.97,211.95,126.21,62.91,166.53,140.9,66.57,19.3,216.19,65.87,59.92,94.95,238.58,179.01,182.02,346.8,163.87,160.95,30.44,121.43,100.27,117.43,251.59,6.69,175.86,97.05,186.82,12.23,234.69,113.44,94.83,228.56,84.53,60.24,205.84,99.39,322.73,150.57,350.69,217.93,120.06,204.54,234.83,110.07,66.09,203.95,228.09,79.52,170.36,131.08,189.8,17.12,113.92,0,80.68,77.9,144.05,292.67,47.91,186.96,236.95,172.06,327.17,62.4,199.07,0,74.06,113.09,170.31,261.9,210.4,189.55,116.36,162.41,109.44,81.97,0,301.26,261.24,53.91,2.17,85.53,15.01,233.18,101.57,31.99,49.87,33.22,42.28,149.56,47.64,120.17,0,186.25,12.58,30.33,46.46,0,53.43,72.1,90.7,99.41,44.56,42.51,64.07,200.6,27.97,21.02,28.79,55.97,113.5,111.4,122.05,78.89,102.89,20.02,141.75,87.52,58.27,169.39,372.16,0,44.74,185.53,52.77,17.84,117.33,47.59,50.73,49.18,45.94,136.41,32.33,29.09,204.53,97.91,119.13,267.79,96.29,120.08,101.17,32.51,95.14,281.2,126.69,236.7,234.81,157.05,331.71,117.26,140.38,56.76,59.11,94.46,74.27,138.36,207.62,130.29,170.76,95.16,59.13,93.88,92.53,132.48,81.37,26.81,42.32,6,41.53,50.42,13.75,219.86,91.16,64.34,95.21,79.58,22.55,71.17,67.05,83.46,68.57,74.47,150.43,76.65,130.74,9.6,1.72,0,75.47,130.06,108.48,128.31,96.12,106.58,39.25,108.8,19.11,249.42,74.04,139.45,70.47,158.14,37.76,75.03,117.74,237.47,60.13,84.25,177.34,0,16.79,32.18,59.58,2.6,130.7,110.02,64.09,74.36,60.36,35.73,0,67.85,95.18,96.93,20.51,321.24,55.99,37.87,113.36,77.84,151.29,63.03,76.88,62.62,0,113.73,386.63,0,51.37,6.2,61.35,75.74,0,37.23,165.4,46.82,184.93,0,58.77,16.21,75.2,48.13,119.35,45.72,81,156.51,60.71,98.42,154.79,82.27,60.13,184.72,150.01,16.31,8.72,66.74,73.73,22.43,59.98,49.12,55.25,161.92,45.96,73.36,68.76,3.68,7.52,111.05,12.66,106.2,45.97,108,120.59,40.23,179.98,115.47,240.18,102.01,109.25,123.13,96.62,223.44,48.73,170.05,153.87,8.31,202.7,154.41,231.92,40.83,86.22,91.51,197.35,40.64,16.39,179.74,43.99,129.61,42.97,97.87,161.07,61.31,103.73,64.3,144.11,68.65,129.96,74.88,36.24,78.64,110.98,255.82,42.49,21.86,28.91,126.31,92.84,67.2,74.6,56.61,62.37,166.85,143.8,51.75,237.29,23.15,201.73,96.04,59.89,156.46,78.04,152.35,187.08,72.14,69.31,2.24,0,1.1,171.65,24.61,54.11,118.12,214.73,160.38,183.66,65.55,195.51,203.98,82.05,140.23,186.83,22.97,65.65,242.92,101.69,159.67,92.07,183.89,0,52.03,238.45,112.38,94.15,197.57,86.02,299.4,153.01,71.16,61.45,85.15,24.53,145.76,107.08,75.83,145.92,54.37,98.55,126.81,56.88,208.71,177.07,55.68,61.7,0,16.9,162.76,70.01,26.11,85.89,452.8,220.41,84.66,142.1,270.12,184.24,88.44,103.26,4.71,131.91,137.51,74.11,87.49,141.4,348.01,225.73,0,146.32,267.21,81.66,218.12,151.62,150.91,33.42,19.78,86.29,193.52,92.27,166.62,228.4,188.93,132.12,49.03,143.47,136.2,89.8,156.59,156.1,36.18,56.72,141.61,87.88,16.38,123.83,229.17,22.02,62.7,45.78,66.06,87.98,235.12,74.38,5.13,56.05,112.36,149.04,77.2,33.35,88.58,6.07,2.8,141.98,153.66,31.78,101.9,56.95,104.83,146.33,185.31,78.11,32.85,119.99,117.24,222.26,0.96,247.92,4.27,67.43,45.48,167.35,96.04,132.1,62.37,60.64,98.55,75.28,65.14,68.96,354.81,272.15,87.01,150.63,88.63,44.2,100.53,69.23,41.42,25.75,5.08,116.38,0,23.71,0,228.4,66.64,23.04,201.34,0,115.89,175.25,182.94,246.25,262.34,88.56,155.67,82.73,361.24,115.05,54.73,92.58,2.49,85.38,133.55,196.89,139.26,0,0,164.94,129.65,79.46,110.76,58.29,94.6,235.76,13.94,0.81,5.93,9.25,40.35,218.42,117.61,104.16,124.06,128.37,221.63,48.32,0,91.52,53.22,107.07,105.1,155.68,431.85,88.22,92.8,132.83,58.92,80.8,109.2,15.15,248.02,143.39,322.15,147.61,246.01,86.14,123.41,183.54,12.97,210.92,65.03,77.18,176.17,178.59,58.78,338.66,127.16,264.26,255.12,0,189.08,3.86,33.44,90.75,306.39,23.67,64.53,138.94,0,349.84,20.22,166.11,109.38,97.76,93.21,17.64,227.11,7.12,230.66,18.34,69.08,78.85,25.25,56.42,46.28,190.13,221.67,44.65,28.46,169.98,122.12,73.08,179.49,77.72,92.83,88.77,18.28,5.2,1.9,157.55,113.18,151.74,124.42,71.92,223.55,202.32,85.33,22.56,111.24,171.43,174.73,0.35,121.43,117.29,0,0,174.59,75,75.93,64.58,50.13,190.36,62.51,72.78,188.09,76.02,95.97,175.28,78.48,36.04,157.97,117.91,60.63,35.88,127.92,205.33,94.46,199.78,60.57,236.69,76.78,151.54,119.78,133.09,145.23,83.31,0,142.52,185.38,9.03,78.15,248.45,107.01,85.95,11.41,175.37,70.24,10.95,91.47,0.77,26.89,110.6,91.57,153.56,287.72,141.6,231.26,27.27,193.73,47.25,93.13,25.02,51.91,210.61,0,73.43,200.42,51.16,72.3,158.82,220.13,0,213.77,74.09,182.54,0.46,359.02,105.51,31.62,228.93,95.32,175.5,140.41,331.4,110.95,176.41,0.48,191.74,101.04,88.94,132.6,17.32,98.99,109.13,58.56,186.79,71.54,131.46,75,276.23,132.92,171.93,1.76,147.21,0.81,249.26,284.4,89.28,258.88,65.69,133.36,58.69,92.73,128.82,115.18,59.63,211.39,69.27,292.21,0,197.22,91.13,205.12,144.54,248.97,74.98,116.17,156.98,227.74,88.71,63.68,136.82,31.28,155.17,15.37,18.22,269.35,0,58.81,168.14,173.54,118.86,166.34,205.03,316.58,100.74,85.04,190.32,198.47,57.15,189.37,174.3,22.89,311.94,0,138.88,371.33,130.53,175.87,51.12,253.07,61.3,0,54.44,127.42,103.11,41.85,106,164.07,122.18,25.73,133.79,64.38,82.36,142.37,89.69,151.35,197.55,39.91,113.95,30.4,44.06,50.76,130.01,125.66,11.27,161.13,87.85,76.61,158.64,67.31,97.47,54.74,122.03,0,65.64,55.55,189.45,62.8,3.81,180.78,83.77,0,93.92,2.79,4.37,106.71,81.02,96.83,173.66,36.06,42.08,0,74.02,0,0,72.31,55.28,86.31,0.86,50.6,60.79,0,33.75,52.73,134.27,0.51,50.08,1.83,109.3,60.65,5.28,192.64,91.89,0,150.22,56.92,16.14,27.24,27.55,92.73,0,100.74,144.17,23.4,23.98,266.54,75.86,30.4,56.32,122.25,83.83,270.7,118.45,25.01,84.75,72.86,112.39,161.87,115.41,113.23,216.54,35.45,138.26,60.5,0,1.73,114.57,48.65,196.82,45.23,7.21,139.19,23.92,108.33,148.16,110.09,119.88,95.55,142.71,119.1,277.84,139.59,57.31,364.63,149.96,289.05,30.78,93.75,267.81,285.82,152.53,48.97,53.42,246.99,1.11,116.5,73.94,380.53,299.14,354.69,175.24,84.48,205.29,125.56,70.16,176.4,187.39,213.05,98.85,51.55,23.1,181.25,264.44,12.32,153.45,77.37,96.84,51.6,65.73,1.15,145.47,92.46,169.04,185.38,38.27,272.63,203.69,120.45,126.35,51.03,148.63,80.97,143.95,204.18,226.47,146.73,83.5,55.38,89.42,179.74,137.67,103.66,102.34,83.99,119.93,57.94,116.42,63.91,150.65,231.41,116.74,112.09,182.81,145,184.67,355.86,281.57,163.03,211.75,293.79,270.62,27.07,82.45,262.53,22.54,233.7,54.51,246.18,362.84,408.52,256.15,0,101.82,111.34,102.08,439.8,307.63,157.43,120.17,513.97,289.75,1.68,155.92,152.19,82.27,140.52,49.58,111.18,51.2,341.26,265.96,37.57,111.69,152.79,93.3,74.22,92.95,94.43,1.46,102.71,184.91,187.92,139.6,126.93,79.6,266.9,151.26,237.44,61.49,44.12,6.58,202.42,378.07,430.98,112.69,65.74,78.42,43.79,0,223.72,177.92,65.43,0,100.96,130.8,130.5,42.14,122.34,83.65,96.25,0,53.19,52.38,178.88,55.67,0,101.94,4.99,6.79,183.77,63.75,73.57,42.15,103.73,201.69,134.12,150.55,50.74,0,147.2,32.81,134.53,0,354.41,173.79,146.83,91.59,48.27,0,79.89,109.95,212.48,85.49,36.35,110.57,142.74,37.38,217.7,48.54,37.7,0,0.59,127.55,71.8,1.68,44.37,189.67,512.34,131.48,112.21,54.96,34.5,113.48,191.52,0,112.73,27.2,77.27,173.85,96.3,121.04,82.73,146.95,0,66.9,0,199.64,116.06,68.35,0,108.61,55.89,101.82,82.85,0,0,4.85,0,9.03,163.56,0,0,0,0,2.46,9.72,0,2.15,49.52,36.12,0,21.71,0,43.11,0,0,28.91,0,0.77,0,52.35,33.53,15.41,6.61,109.08,71.84,164.62,59.86,135.87,28.84,0,0,7.19,1.62,32.4,0,0,0,92.8,79.2,92.05,62.56,48.94,62.6,0,0,0,0,0,178.57,10.84,250.41,161.12,0,47.03,0,34.77,0,0,62.94,0,1.44,31.99,0,0,0,0,6.81,0,3.26,75.33,4.27,146.32,159.49,2.77,78.91,126.37,54.59,119.37,46.75,106.18,44.19,1.06,29.18,49.65,51.72,15.31,31.46,74.23,184.37,127.28,260.06,0,157.19,267.84,0,0,10.65,7.22,3.33,0,12.11,0.92,79.1,11.56,44.98,0,4,50.27,0,2.78,54.35,62.5,112.71,0,17.75,0,92.1,8.68,0,0,0,4.55,105.58,119.7,87.77,139.93,3.63,81.31,0,0,0,836.049999999999,0,30.53,183.25,0.59,129.3,32.34,0.42,168.94,2.2,0,16.48,45.87,0.3,0,189.23,272.95,102.35,0,108.17,23.17,0,102.8,81.89,0,0,72.06,0,11.92,85.65,2.52,0.81,122.14,0,49.11,91.97,21.87,80.56,24.51,21.02,23.99,55.67,0,38.85,73.69,82.49,105.4,32.25,88.23,75.48,156.26,41.05,132.12,290.75,100.68,282.83,286.93,103.05,96.99,157.2,42.51,170.14,17.98,1.66,252.88,144.08,321.71,343.56,385.37,35.91,188.51,627.91,320.35,195.42,221.11,53.27,185.57,11.9,18.86,0,6.02,160.74,79.05,77.8,54.28,0,108.73,121.28,21.62,75.08,58.75,110.38,122.03,103.17,362.91,76.7,206.7,69.9,0,95.46,68.43,0.72,156.46,131.75,78.88,68.43,20.81,130.06,44.17,46.48,0.77,17.08,82.4,67.36,77.53,144.67,46.78,0,44.83,155.07,162.07,163.73,17.2,141.4,71.31,121.44,162.07,169.87,16.8,192.77,635.99,102.7,182.99,2.5,195.12,47.04,105.3,102.63,76.84,100.65,327.55,80.71,121.65,247.7,412.52,129.08,29.89,465.01,279.59,69.89,0,44.94,105.97,65.51,19.31,282.14,14.62,885.350000000001,116.3,85.65,0.82,174.49,285.09,189.02,5.08,105.23,151.46,72.68,248.39,37.97,207.62,6.43,67.37,139.35,214.16,215.42,100.69,145.1,225.23,138.48,127.78,0.89,210.89,1.73,28.1,564.36,3.47,314.93,81.65,215.12,56.88,120.36,196.39,131.12,37.22,194.61,78.08,343.25,31.72,90.39,109.54,66.07,183.3,0.5,112.27,113.23,83.77,83.13,109.53,88.31,31.76,175.29,93.49,63.46,109.73,155.87,208.63,304.78,51.76,90.34,76.86,129.86,39.5,99.58,129.25,149.96,0,121.07,169.14,249.47,172.41,154.59,0,50.87,29.38,40.2,125.14,107.28,101.75,39.65,186.76,303.25,40.48,263.48,127.42,10.02,56.36,94.84,90.58,241.11,161.56,127.6,141.14,5.56,62.04,65.15,135.62,118,90.91,119.51,137.51,154.39,47.39,114.89,166.33,54.58,26.21,40.39,95.12,93.41,29.75,141.48,177.94,167.57,157.65,183.9,35.3,25.09,84.19,82.9,22.44,62.3,60.96,91.67,69.67,62.07,100.15,44.62,117.46,72.23,0,8.75,57.78,93.8,93.63,13.69,73.42,0,0,63.78,0,134.75,30.68,48.27,56.02,63.93,66.63,18.69,141.75,31.69,44.51,75.61,1.69,88.93,50.7,79.95,45,0,47.62,87.84,87.17,72.35,79.9,37.97,51.55,76.06,103.95,76.67,0,41.08,15.09,87.93,20.16,68.14,0,22.25,9.52,84.47,49.28,50.37,85.32,1.66,35.62,46.25,17.61,18.51,30.63,67.28,170.65,48.05,105.63,85.4,13.12,46.46,11.06,80.72,25.48,57.81,48.53,54.02,32.64,32.45,61.37,16.17,40.34,62.98,32,73.83,62.14,57.51,12.6,13.49,90.38,39.22,23.81,86.83,9.13,42,59.8,29.1,185.55,9.37,30.34,64.15,125.95,118.49,1.46,88.78,0,0,69.23,40.82,108.72,86.81,0,14.98,0,5.35,15.13,232.4,429.79,0,288.66,21.26,93.38,9.56,183.24,0,0,75.75,9.24,147.01,39.87,50.89,176.49,137.12,315.33,80.15,6.84,25.49,9.4,0.75,0,1.76,145.15,229.4,125.02,172.54,30.53,3.22,166.8,0,0.64,300.08,0,27.53,51.4,222.57,418.92,212.97,0,0,20.77,0,14.78,17.61,22.55,26.63,80.41,2.88,28.71,0,15.08,84.63,27.17,111.8,12.04,65.29,36.69,0,13.03,0,16.69,184.27,168.63,78.9,78.27,81.39,49.07,86.07,102.94,116.56,71.1,1.71,74.02,108.8,191.8,75.17,138.98,150.02,204.98,72.06,0,94.78,245.27,43.29,118.6,0,192.51,127.48,331.92,145.7,107.37,0,106.53,74.56,22.05,225.2,67.4,241.59,187.88,360.9,197.07,195.54,6.11,81.26,125.06,36.81,70.45,88.4,82.8,278.76,35.67,187.67,57.2,3.32,338.08,128.48,77.92,256.5,0,169.91,91.83,217.74,169.6,94.01,85.9,75.6,0,202.89,0,0,206.19,159.58,89.06,69.2,9.85,5.7,0,24.18,41.04,0,94.49,182.57,18.69,0.71,32.21,76.43,70.08,12.51,31.54,92.93,42.47,194.26,75.68,184.08,74.82,74.83,70.59,0,207.13,19.84,102.59,20.05,87.06,154.64,149.16,120.88,40.64,28.45,160.54,145.49,109.51,11.62,45.89,75.14,90.59,8.83,96.63,5.31,17.62,3.88,299.19,41.14,211.82,0,91.44,35.92,4.58,20.13,49.43,20.78,2.25,74.35,80.97,130.12,0,82.45,83.77,0,5.72,71.34,18.23,346.88,15.89,27.66,75.84,121.24,23.06,5.26,43.2,79.17,43.05,25.27,86.67,117.7,171.39,151.21,25.56,43.06,252.63,2.02,58.68,100.41,125.53,41.89,93.37,51.97,40.7,180.39,76.49,22.29,83.58,461.18,18.86,5.2,54.44,47.26,25.56,0,94.44,78.58,162.27,0,91.02,14.57,1162.64,0,0,61.4,85.93,187.22,61.43,52.88,106.19,95.57,111.77,0,215.87,167.63,160.77,78.44,0,172.39,252.44,206.9,90.45,86.34,0,0,279.9,2.56,96.84,90.05,8.46,111.77,224.29,2.44,145.3,121.87,195.84,0,0,0,0,87.62,8.29,110.91,201.1,375.69,223.5,65.59,241.56,1.21,122.99,69.79,117.24,0,70.93,1394.41,201.54,128.3,106.52,93.12,0,130.77,36.58,49.2,103.7,20.78,64.71,17.65,71.43,65.76,40.82,0,185.83,0,58.56,107.94,0,0,173.04,159.48,35.72,69.38,106.39,39.28,194.74,332.64,218.64,10.89,172.42,11.15,148.46,0,82.81,88.84,0,0,170.62,3,39.9,62.94,129.29,100.45,0,61.1,132.32,106.58,28.62,11.36,0,267.01,51.65,19.77,88.11,153.08,144.83,78.69,175.76,37.01,131.21,196.45,0,98.49,108.98,142.71,65.35,45.44,204.85,40.2,68.04,112.82,48.47,230.34,0,117.52,110.9,132.36,77.82,115.07,138.83,85.47,49.17,78.51,0,85.13,90.55,0.48,143.65,0,84.67,114.17,84.8,2.78,924.71,164.43,0,178.01,91.74,77.23,101.4,47.72,170.23,74.56,154.11,58.64,60.58,50.81,152.18,120.1,109.52,109.36,77.82,0,0,56.41,332,167.53,81.05,18.61,59.81,133.87,37.87,74.16,1.57,57.43,149.02,110.81,102.61,68.55,85.93,32.65,0,144.65,39.22,59.33,46.01,153.18,79.68,79.5,164.75,138.33,183.78,85.61,0,16.37,108.49,113.92,30.76,93.56,146.39,6.75,75.08,40.92,121.13,51.76,43.78,112.87,47.24,189.5,263.05,103.05,128.14,106.99,7.28,0.53,37.25,67.75,89.24,5.2,82.6,0,49.26,29.55,125.08,56.03,0,203.5,96.73,151.85,103,81.59,547.41,63.53,74.12,93.89,0,36.89,50.98,53.04,24.36,128.49,134.3,147.81,22.4,32.01,109.33,130.33,29.04,162.58,77.77,81.08,68.65,1.94,0,139.25,0.26,64.04,78.88,0,118.12,76.44,109.86,116.91,156.95,33.45,116.9,191.71,51.22,38.91,145.78,997.23,69.23,177.75,205.55,48.19,0,63.18,182.54,59.85,0.24,164.67,0,170.26,0,129.13,0,74.72,95.88,33.59,175.29,0.36,61.05,34.47,42.74,0,79.24,90.86,11.05,68.08,0,0,2.7,64.94,73.07,38.93,107.54,82.32,123.09,0.25,266.19,226.5,47,114.37,63.75,65.07,137.96,76.47,36.92,1.93,202.12,29.07,152.64,0,102.42,201.33,35.61,72.04,28.68,78.43,0,62.91,85.18,77.53,60.42,14.9,56.98,71.78,96.57,120.89,74.26,12.13,90.55,0.25,42.54,57.33,167.01,205.35,60,0,2.41,138.07
